UUID,Name,Location,Street Address,Suburb,State,Postcode,Telephone,Status,Latitude,Longitude,Create DateTime,Update DateTime
08b07983-9350-4440-941d-842de17ed5cc,Jetts,Doncaster East,"The Pines Shopping Centre,  181 Reynolds Road",Doncaster East,VIC,3109,03 9842 4861,Open,-37.762135,145.16862,,
bc7afcdb-8fd8-4174-8c9f-9af2b27d8ca1,Jetts,Flemington,"Shop 19 Showgrounds Village,  Epsom Road",Ascot Vale,VIC,3032,03 9372 5501,Open,-37.776765,144.9111,,
7d113c1f-fe55-4c69-9c17-1bd27d9190ff,Jetts,Geelong West,63 Pakington Street,Geelong West,VIC,3218,03 5222 8945,Open,-38.135665,144.348902,,
1a2704f0-12ec-454c-b41e-fb479c0513ca,Jetts,Greensborough,1/18 Sherbourne Road,Greensborough,VIC,3088,03 9432 8509,Open,-37.711037,145.117035,,
88c63a72-f351-429f-aaca-794e5f589aae,Jetts,Hallam,9 Belgrave-Hallam Road,Hallam,VIC,3803,03 9702 3718,Open,-38.005015,145.273375,,
876ae4cb-fae4-40b0-a641-1287bde334c2,Jetts,Hawthorn,"Level 1, 740 Glenferrie Road",Hawthorn,VIC,3122,03 9818 1700,Open,-37.819279,145.03636,,
9067c571-4ff5-4c07-aa6d-206ad6da100f,Jetts,Langwarrin,"Shop FS2, The Gateway Shopping Village,  230 Cranbourne-Frankston Road",Langwarrin,VIC,3910,03 9017 4456,Open,-38.150765,145.196816,,
84769338-1313-41d8-afc7-14c749e83172,Jetts,Laurimar,"Shop L1F, Laurimar Estate,  Hazel Glen Drive",Doreen,VIC,3754,03 9717 0477,Open,-37.586792,145.127678,,
54d23288-5147-4cfd-ab97-470d21d4d14d,Jetts,Lilydale,"Shop 5, Stocklands Lilydale,  33 Hutchinson Street",Lilydale,VIC,3140,03 9739 4142,Open,-37.75957,145.347941,,
adfd4ed5-fd5d-42b2-9213-02ac63986a87,Jetts,Lynbrook,"Shop 9-11 Lynbrook Village,  75 Lynbrook Blvd",Lynbrook,VIC,3975,03 9799 2914,Open,-38.051756,145.257399,,
6a016b67-80f3-4d0d-9da7-231f0d745647,Jetts,Lyndarum,"Shop 7,  1 Lyndarum Drive",Epping North,VIC,3076,03 8401 3947,Open,-37.628692,145.027233,,
45d76dcc-1a2d-44ad-ba2d-74cb65805c78,Jetts,Melton,"Shop MM03A Woodgrove Shopping Centre,  533-555 High Street",Melton,VIC,3337,03 8746 5335,Open,-37.685688,144.563341,,
a7cf6148-8ce9-4790-910d-12f59042738e,Jetts,Mornington,"Shop 1,  960 Nepean Highway",Mornington,VIC,3931,03 5975 9929,Open,-38.230343,145.044787,,
d054f3fe-fba2-4318-813e-750ed0ea6ed1,Jetts,Northcote,432-434 High Street,Northcote,VIC,3070,03 9481 6997,Open,-37.767288,144.999168,,
3f9c1f84-4109-4e1a-bad7-77ca3ff34dff,Jetts,Oakleigh,"Shop LE001 Centro Oakleigh,  39 Hanover Street",Oakleigh,VIC,3166,03 9530 9217,Open,-37.901466,145.091211,,
800b191a-5e1a-48ef-93de-b326943f3b36,Jetts,Pakenham,"Unit B2, 855 Princes Highway",Pakenham,VIC,3810,03 5941 9794,Open,-38.078518,145.482727,,
7025c98d-7f5c-4da8-853e-b62db3b8e6ba,Jetts,Pascoe Vale,188-204 Cumberland Road,Pascoe Vale,VIC,3044,03 9304 4723,Open,-37.729573,144.938501,,
f4915832-412e-426f-9ce8-a4e13cb36850,Jetts,Plenty Valley,"Shop P1, Westfield Plenty Valley,  415 McDonalds Road",Mill Park,VIC,3082,03 9436 4744,Open,-37.6514214,145.071735,,
689cf71d-1e5f-434b-b7cc-77b36388c4eb,Jetts,Point Cook,"Shop 7, Building 3 Point Cook Retail Centre,  Cnr Tom Roberts Drive & Boardwalk Boulevard",Point Cook,VIC,3030,03 9395 6742,Open,-37.893228,144.728458,,
595b980b-ae91-4abd-9333-40e738d56f0b,Jetts,Reservoir,"Summer Hill Shopping Centre,  850 Plenty Road",Reservoir,VIC,3073,03 9470 2694,Open,-37.7142857,145.0078469,,
36a472c8-8233-483c-8b92-da73edfc5127,Jetts,Richmond,"Level 1, Cnr Church St & Swan St,  421 Church St",Richmond,VIC,3121,03 9429 5175,Open,-37.825529,144.998117,,
b52b89a7-5dfc-419b-856b-3556d4e26b45,Jetts,Ringwood,"Shop 3,  76 - 82 Maroondah Highway",Ringwood,VIC,3134,03 9870 0058,Open,-37.817376,145.223565,,
a443ce3c-3b76-491b-84c7-1e0962abde9b,Jetts,Rosanna,82 Lower Plenty Road,Rosanna,VIC,3084,03 9459 3020,Open,-37.7435643,145.0642382,,
0623c521-4668-44a9-9176-7ed23a7edc2c,Jetts,Rowville,"Tenancy G4,  1091 Stud Road",Rowville,VIC,3178,03 9763 2465,Open,-37.9195,145.23528,,
8ded430e-af09-4722-accc-8bec92979bdf,Jetts,Springvale,9-11 Springvale Road,Springvale,VIC,3171,03 9546 6099,Open,-37.9339866,145.1558589,,
6dcf9243-d653-47e3-8924-37a9d7c463c4,Jetts,St Kilda,"Suite G.01,  616 St Kilda Road",St Kilda,VIC,3182,03 9529 4192,Open,-37.852492,144.981251,,
bfac9328-4230-442d-8be5-7fc086368994,Jetts,Tarneit,"Shop 20, Wyndham Village Shopping Centre,  380 Sayers Road",Tarneit,VIC,3029,03 9749 4276,Open,-37.850157,144.704642,,
eba028f1-f768-4f91-9f65-dde710d3f6f1,Jetts,Templestowe,"114-116 James Street,  Shop 4",Templestowe,VIC,3106,03 9846 4268,Open,-37.7537669,145.1486206,,
37664698-0986-4d6e-8609-09d771f94ece,Jetts,Torquay,"Shop 8, Torquay Village,  41 Bristol Road",Torquay,VIC,3228,03 5261 5380,Open,-38.331454,144.320937,,
ee8966ac-1480-4864-8715-5fbd749e22f9,Jetts,Wendouree,901 Howitt Street,Wendouree,VIC,3355,03 5339 4460,Open,-37.54186,143.842396,,
227f6b75-2b46-438d-b218-109342b9b47f,Jetts,Wodonga,"3 Biralee Place,  Shop 19 Biralee Village",Wodonga,VIC,3690,02 6059 2266,Open,-36.128014,146.864794,,
5d215752-a42b-4688-9ba3-09503c5f4e69,Jetts,Applecross,886 Canning Hw,Applecross,WA,6153,08 9316 1480,Open,-32.013005,115.847239,,
e447483e-095e-487b-b44e-5893333c05d2,Jetts,Armadale,"Shop 13, Lot 700 Haynes Shopping Centre,  Cnr Armadale & Eighth Roads",Armadale,WA,6112,08 9399 2486,Open,-32.147529,115.985091,,
d7bc5438-b915-43f9-9a19-c4a0d9c8f012,Jetts,Balcatta,"Shop 24,  386 Wanneroo Road",Balcatta,WA,6021,08 9349 0230,Open,-31.872231,115.832454,,
1133282d-faa8-4a98-81d6-4c21b766a5b8,Jetts,Baldivis,"Shop 7, Baldivis Shopping Centre,  Settlers Avenue",Baldvis,WA,6171,08 9523 1873,Open,-32.333418,115.814061,,
6f85a7d8-9026-4e3e-bc0a-985e89fb31ca,Jetts,Bassendean,"Cnr West Rd & Guildford Rd,  Shop 33, Bassendean Shopping Centre",Bassendean,WA,6054,08 6278 2799,Open,-31.9023778,115.9541715,,
d5ff4b98-9165-45b7-bfc9-085282ecf9a0,Jetts,Beechboro,"The Springs Shopping Centre,  Cnr Bridgeman Dr & Beechboro Rd North",Beechboro,WA,6063,08 9377 4100,Open,-31.8586375,115.9257875,,
f432764f-4431-48b6-9462-0a35b2c8ad25,Jetts,Bunbury,"Unit 3,  185 Blair Street",Bunbury,WA,6230,08 9791 7818,Open,-33.3392565,115.6474509,,
ae07526a-1fc9-4dc1-889c-9c130291ea97,Jetts,Busselton,"Tenancy 12, Primewest Busselton Home Depot,  Cnr Strelly St & Busselton Bypass",Busselton,WA,6280,08 9754 7153,Open,-33.6676621,115.3492464,,
eb7521ad-d160-4864-8ed1-24f7351f349e,Jetts,Canning Vale,"Unit 4,  489 Nicholson Rd",Canning Vale,WA,6155,08 6254 2111,Open,-32.065039,115.934042,,
7b50e447-d1e3-415b-94ac-1bedf1a12cb9,Jetts,Canning Vale South,"Unit 1,  404 Ranford Road",Canning Vale South,WA,6155,08 9456 0102,Open,-32.090937,115.919452,,
f25dd93c-73b3-43a4-8541-998a23ab79e8,Jetts,Cannington,"Shop 1180 Westfield Carousel,  1382 Albany Highway",Cannington,WA,6107,08 9350 9081,Open,-32.01821,115.936478,,
9cf615b9-680a-427d-be4d-c603717adfd2,Jetts,Carramar,"Shop 17 Carramar Village Shopping Centre,  Cnr Joondalup Drv and Cheriton Drv",Carramar,WA,6031,08 9404 7631,Open,-31.71247,115.788774,,
d04b4239-953e-44c5-803c-f0a5cc68e6e3,Jetts,Clarkson,"Units 7 & 8,  1868 Marmion Ave",Clarkson,WA,6030,08 9408 6565,Open,-31.690347,115.715519,,
dbc6bc1b-f93c-460a-8516-5c7815b8d584,Jetts,Currambine,"Shop 3,  4 Hobsons Gate",Currambine,WA,6028,08 9304 2500,Open,-31.738959,115.738056,,
986a2114-ee22-4d5f-b4c6-f2466cbe8ac5,Jetts,Dianella,"SP045 Centro Dianella,  Cnr Grand Prom & Alexander Drive",Dianella,WA,6059,08 9276 6210,Open,-31.895905,115.872095,,
8787d8a1-89e0-426a-a9c3-203f1edf532a,Jetts,Ellenbrook,"Shop 33 The Shops at Ellenbrook,  11 Main St",Ellenbrook,WA,6069,08 6296 7042,Open,-31.782147,115.969352,,
93c89f35-4e25-4ab7-ba15-ce1048307232,Jetts,Forest Lakes,"Unit 1,  97 Forest Lakes Drive",Forest Lakes,WA,6108,08 9459 0817,Open,-32.069829,115.95181,,
3f5326aa-acc8-418e-a42e-efceb1c21f88,Jetts,Forrestfield,2/82 Hale Road,Forrestfield,WA,6058,08 9359 2570,Open,-31.989244,116.007943,,
207eaa88-93a0-43ef-8d00-4ff3012145b8,Jetts,Fremantle,"Shop 25 South Fremantle Marketplace,  219 Hampton Road",South Fremantle,WA,6162,08 9336 2080,Open,-32.073975,115.75882,,
1e4fd6a7-deaa-41fd-b5d1-20108a7e5f58,Jetts,Geraldton,"Tenancy 4,  89 Durlacher Street",Geraldton,WA,6530,08 9965 3998,Open,-28.773219,114.609,,
66dd130b-242c-4a27-a2a3-f2d4b9629169,Jetts,Gosnells,"Shops 2, 3, 4, 5,  2158 Albany Highway",Gosnells,WA,6110,08 9398 2286,Open,-32.068247,115.99966,,
89b5776d-f977-4fb5-85db-39c6dac7f80d,Jetts,Greenwood,"Shop 22 Greenwood Village Shopping Centre,  Cnr Calectasia Street & Coolibah Street",Greenwood,WA,6024,08 9246 1266,Open,-31.833312,115.801883,,
36b02a83-d551-464f-aff5-cc56cf919612,Jetts,Hillarys,"Shop 9,  37 Endeavour Avenue",Hillarys,WA,6025,08 9402 4148,Open,-31.796828,115.744918,,
b1e4d202-0cb7-4c46-80ab-1a9a2f8cc867,Jetts,Innaloo,4A Sunray Drive,Innaloo,WA,6018,08 9204 2148,Open,-31.896163,115.802818,,
69daaa03-be01-4cf4-933f-c3fb7cec335c,Jetts,Kelmscott,"Shop 7,  2810 Albany Hwy",Kelmscott,WA,6111,08 9390 9460,Open,-32.113996,116.01502,,
e401fbc4-e661-4306-aaeb-5d56e06a8298,Jetts,Kingsway,"Building A, Kingsway Shopping Centre,  168-182 Wanneroo Road",Madeley,WA,6065,08 9409 9677,Open,-31.818866,115.821176,,
50fc874b-0f8a-494a-bb5b-fbab4b0995f0,Jetts,Kwinana,"Tenancy 7,  46 Meares Ave",Kwinana,WA,6167,08 9419 2333,Open,-32.2467937,115.8166582,,
07e0f0ad-9eaf-4945-8d53-598bcc87373a,Jetts,Malaga,"Unit 10,  35 Exhibition Drive",Malaga,WA,6090,08 9249 6286,Open,-31.852528,115.884087,,
e132615e-5b4a-4b2d-a3ec-335a4d521dd3,Jetts,Mandurah,"Shop 1A, Lot 9000,  Cnr Lakes Road & Pinjarra Road",Mandurah,WA,6210,08 9535 5460,Open,-32.538945,115.757961,,
3459d61a-5ffb-484c-a1e7-08f1d0943173,Jetts,Midland,"Unit 1,  147 Great Eastern Highway",Midland,WA,6056,08 9250 5750,Open,-31.893741,116.022971,,
93b2b9fc-25d3-4252-a97f-3c5257ca9116,Jetts,Morley,"Shop 4,  135 Russell Street",Morley,WA,6062,08 9375 5614,Open,-31.901115,115.899518,,
93252c81-ee57-4597-a3be-cb75b6402aed,Jetts,O'Connor,"Shop 9, O'Connor Homemaker Centre,  Cnr Stock Road & South Street",O'connor,WA,6163,08 9337 2797,Open,-32.063738,115.79373,,
350a21e1-daaa-449f-a96e-2acd8bf28938,Jetts,Palmyra,"Unit 2,  379 Canning Highway",Palmyra,WA,6157,08 9339 8448,Open,-32.035008,115.791572,,
e61eea19-e7d3-4007-967f-d3e818cb1117,Jetts,Rivervale,"Shop 13 Eastgate Commercial Centre,  55 Great Eastern Highway",Rivervale,WA,6103,08 9361 6317,Open,-31.955573,115.907674,,
5aa6d4da-a958-404d-acf8-65f314c24437,Jetts,Rockingham,"Shop T212, Rockingham Shopping Centre,  1 Council Avenue",Rockingham,WA,6168,08 9527 2124,Open,-32.289817,115.744972,,
3d202c73-7bc4-4e57-bdfb-cacd04ef9a16,Jetts,Scarborough,60 Scarborough Beach Road,Scarborough,WA,6019,08 9245 6282,Open,-31.893926,115.762931,,
dbffdbea-d5b9-4a98-ad6e-5ac6d80542d3,Jetts,Southlands Willetton,"Tenancy 83, Southlands Boulevard Shopping Centre,  45 Burrendah Boulevard",Willetton,WA,6155,08 9313 8816,Open,-32.056591,115.880957,,
cb1cb4ab-28ad-4089-ad04-b811a526e466,Jetts,Success,"Shop 11A, Cockburn Gateway Shopping City,  816 Beeliar Drive",Success,WA,6164,08 9414 6756,Open,-32.128578,115.856152,,
8d20c765-f6a5-4e92-9fdc-9e4520e2cb82,Jetts,Victoria Park,828 Albany Highway,East Victoria Park,WA,6101,08 9472 3844,Open,-31.9842578,115.9029679,,
fd3f3a51-06ee-4875-819c-c7e22b48c22b,Jetts,Wanneroo,"Tenancy 8 & 9,  969 Wanneroo Road",Wanneroo,WA,6065,08 9206 0505,Open,-31.751393,115.80291,,
72b31b55-f535-499d-9989-d16307e1c292,Jetts,Warnbro,210 Warnbro Sound Avenue,Warnbro,WA,6169,08 9593 0543,Open,-32.3392528,115.7600088,,
ca383128-604b-4224-9e34-189551785615,Jetts,Willetton,"Shop 5,  113 High Rd",Willetton,WA,6155,08 6363 5033,Open,-32.039578,115.87853,,
fa2503be-e01c-4594-9312-6c4b0b58299d,Jetts,Yokine,"6 Wanneroo Road,  Shop 27 Dog Swamp Shopping Centre",Yokine,WA,6060,08 9444 9057,Open,-31.9101077,115.8460426,,
