UUID,Name,Location,Street Address,Suburb,State,Postcode,Telephone,Status,Latitude,Longitude,Create DateTime,Update DateTime
c020d793-fa59-4907-a2f6-49dbd2f7cde9,Snap Fitness,Waverley Gardens,"Shop 24a Waverley Gardens Shopping Centre, Cnr Police Road & Jacksons Road",Mulgrave, VIC,3170,0448 010 820,Open,,,,
51f31a02-6fc0-42c0-a2ba-031d57faf8af,Snap Fitness,Werribee,257 Heaths Rd,Werribee, VIC,3030,0488 100 393,Open,,,,
99e8926b-e95d-4200-a701-84064cd7e0c8,Snap Fitness,Albany,160 Albany Highway,Albany, WA,6330,0431 646 063,Open,,,,
6554d020-0dfb-492b-a367-8966e24f2785,Snap Fitness,Armadale Perth,"92 Third Road, (across From Grand Cinemas)",Perth, WA,6112,0402 218 395,Open,,,,
9097a33e-dd82-433a-8963-1274e7736084,Snap Fitness,Bayswater,497 Guildford Road,Bayswater, WA,6053,0402 146 464,Open,,,,
f42b4eac-196c-4a9f-ba95-c496924555ae,Snap Fitness,Bedford,70 Walter Road West,Bedford, WA,6052,0412 621 225,Open,,,,
887f7680-3f9e-45be-b015-bf3845abfa8b,Snap Fitness,Butler,Cnr Butler Boulevard And Marmion Avenue,Butler, WA,6036,0403 290 866,Open,,,,
1c4e320a-0c64-441e-b40c-10ce75e12321,Snap Fitness,Cannington,1448 Albany Hwy,Cannington, WA,6107,0435 816 070,Open,,,,
a73d23d8-4dae-4b9b-8c0d-c8e880ef290a,Snap Fitness,Canning Vale,499 Nicholson Road,Canning Vale, WA,6155,0411 275 701,Open,,,,
1b8e0413-6492-48a1-9516-a2d7e9d39bbe,Snap Fitness,Claremont,301 Stirling Highway,Claremont, WA,6010,0414 970 317,Open,,,,
bd1268cc-91e9-4d87-925d-27c388f76139,Snap Fitness,Geraldton,18 Fitzgerald St,Geraldton, WA,6530,0423 678 599,Open,,,,
dc0e6d3c-ed00-44ae-aedc-f5c86f3038f6,Snap Fitness,Gosnells,"2227 Albany Hwy, Gosnells",Perth, WA,6110,0401 978 879,Open,,,,
5882b89c-78d9-460c-9b8d-d37115045696,Snap Fitness,Joondalup,Unit 3/23 Franklin Lane,Joondalup, WA,6027,0450 557 627,Open,,,,
c62ee55c-4a45-4826-bf96-3ffc14bba398,Snap Fitness,Kalgoorlie,"Tenancy 2, 180 Boulder Rd",Kalgoorlie, WA,6430,0432 435 113,Open,,,,
d61d24d0-e747-430a-a824-a7d0a75fbab1,Snap Fitness,Malaga,Unit 4/23 Bonner Dr,Malaga, WA,6090,0413 481 889,Open,,,,
c3a714f9-3ef6-4270-9ea6-3aa98dfec8c6,Snap Fitness,Mandurah,64 Pinjarra Road,Mandurah, WA,6210,0432 694 117,Open,,,,
538e119a-1ced-45a9-bbcd-95d1eda8b277,Snap Fitness,Midland,228 Great Eastern Highway,Midland, WA,6056,0413 502 638,Open,,,,
9c4a93e4-b57f-406f-bd6b-59a82478b785,Snap Fitness,Mirrabooka,2/40 Mirrabooka Avenue,Mirrabooka, WA,6061,0426 524 118,Open,,,,
7934fe47-9a0b-41d1-8807-28c5753e0a0a,Snap Fitness,Myaree,122 North Lake Road,Myaree, WA,6154,0411 494 826,Open,,,,
2d731b7e-a9bb-4684-b382-a3b222e8405a,Snap Fitness,Osborne Park,Level 1/ 221 Main Street.,Osborne Park, WA,6017,0452 227 556,Open,,,,
18841a7a-9161-4da3-a25c-8fbbc63653cb,Snap Fitness,Perth CBD,109 Murray Street,Perth, WA,6000,0450 707 627,Open,,,,
3fdb37f0-a5a2-4c4e-b60d-a4973014fac1,Snap Fitness,Perth City,"Tenancy 3, 914 Hay Street",Perth, WA,6000,0434 726 932,Coming Soon,,,,
4aac9ebc-dfdd-47d5-8bee-a1bad0c7cce9,Snap Fitness,Redcliffe Perth,5/351 Great Eastern Hwy,Redcliffe, WA,6104,0432 539 557,Open,,,,
370636f3-a639-493d-857d-22e9080fca59,Snap Fitness,Spearwood,1/218 Rockingham Road,Spearwood, WA,6163,0421 488 803,Open,,,,
dd57c69a-3c51-4773-a148-3f569a0bbd94,Snap Fitness,Success,"Tenancy 22 South Central, 87 Armadale Road",Jandakot, WA,6164,0403 665 543,Open,,,,
567db391-d53b-41bc-bcc7-a417406e4451,Snap Fitness,Victoria Park,921 Albany Highway,East Victoria Park, WA,6101,0402 833 399,Open,,,,
b4c27eaf-f551-409b-bda1-c08e5687b904,Snap Fitness,West Leederville,109 Cambridge St,West Leederville, WA,6007,0432 152 221,Open,,,,
